DateTime,TimeSSM,Status,DataStatus,PartCt,HistSum,PartCon,BL,BLTH,STD,MaxSTD,P,TofP, PumpLife_hrs,WidthSTD,AveWidth, POPS_Flow, PumpFB, LDTemp, LaserFB, LD_Mon, Temp, BatV, Laser_Current, Flow_Set,BL_Start,TH_Mult,nbins,logmin,logmax,Skip_Save,MinPeakPts,MaxPeakPts,RawPts,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15
1692220841.798,76841.7975,3,0,293,293,97.29,2035,2064,9.70,11.45,988.64,30.87,260.70,17.21,31.38,3.01,311.21,44.62,610.99,1040.00,26.42,12.06,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,46,44,41,46,30,42,30,12,2,0,0,0,0,0,0,0
1692220842.797,76842.7973,3,0,285,285,95.16,2035,2064,9.57,10.96,988.62,30.88,260.70,17.27,31.90,2.99,312.09,44.70,610.55,1042.20,26.61,11.96,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,39,35,36,27,42,32,18,5,2,0,0,0,0,0,0
1692220843.797,76843.7971,3,0,295,295,97.15,2036,2064,9.54,11.34,988.64,30.90,260.70,16.69,31.28,3.04,309.89,44.68,611.43,1041.76,26.23,12.13,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,49,43,37,23,37,43,13,2,0,1,0,0,0,0,0
1692220844.797,76844.7971,3,0,303,303,100.89,2034,2064,10.02,11.14,988.62,30.91,260.70,16.64,33.27,3.00,309.01,44.55,611.43,1040.88,26.64,12.16,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,39,37,45,33,46,40,10,0,1,1,0,0,0,0,1
1692220845.797,76845.7975,3,0,287,287,94.35,2035,2065,9.94,11.17,988.63,30.93,260.70,18.28,33.10,3.04,311.65,44.68,609.67,1042.20,26.66,12.12,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,31,48,40,35,39,36,35,18,4,1,0,0,0,0,0,0
1692220846.797,76846.7974,3,0,316,316,106.69,2036,2063,9.14,11.23,988.67,30.94,260.71,17.22,33.77,2.96,312.09,44.64,609.23,1041.32,26.64,12.16,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,56,53,44,44,40,43,25,8,2,1,0,0,0,0,0,0
1692220847.797,76847.7971,3,0,276,276,92.84,2036,2066,10.15,11.09,988.64,30.95,260.71,15.41,32.25,2.97,310.77,44.66,611.43,1040.44,26.66,12.05,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,47,37,36,29,43,16,14,3,0,1,0,0,0,0,0
1692220848.797,76848.7971,3,0,254,254,85.84,2037,2066,9.44,11.14,988.68,30.96,260.71,16.22,31.87,2.96,312.53,44.70,607.91,1041.76,26.69,11.89,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,35,27,45,38,33,38,28,9,0,1,0,0,0,0,0,0
1692220849.797,76849.7974,3,0,276,276,92.41,2036,2064,9.33,11.09,988.61,30.98,260.71,17.69,33.92,2.99,311.65,44.71,609.23,1040.00,26.61,11.62,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,41,36,33,35,42,26,10,3,0,1,0,0,0,0,0
1692220850.798,76850.7976,3,0,279,279,90.48,2035,2064,9.38,11.01,988.61,30.99,260.71,16.78,31.33,3.08,310.33,44.66,611.43,1042.64,26.64,11.75,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,47,41,45,30,31,25,14,4,0,1,0,0,0,0,0
1692220851.797,76851.7973,3,0,299,299,98.83,2033,2062,9.52,11.43,988.62,31.00,260.71,16.30,32.39,3.03,309.89,44.64,610.99,1040.88,26.64,11.74,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,49,35,38,29,41,34,16,1,3,0,0,0,0,0,0
1692220852.797,76852.7974,3,0,299,299,98.83,2033,2064,10.29,11.10,988.60,31.00,260.71,15.39,31.50,3.03,309.01,44.70,610.99,1040.88,26.66,11.55,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,64,40,31,28,33,45,41,14,2,0,0,1,0,0,0,0
1692220853.797,76853.7974,3,0,254,254,85.12,2035,2063,9.33,11.33,988.66,31.00,260.71,16.80,32.32,2.98,314.29,44.68,611.43,1025.93,26.58,11.54,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,43,34,47,35,17,39,28,8,2,1,0,0,0,0,0,0
1692220854.798,76854.7975,3,0,302,302,99.82,2035,2063,9.31,11.40,988.64,31.00,260.71,15.75,30.37,3.03,310.33,44.62,609.23,1041.32,26.64,11.39,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,59,37,49,32,38,41,36,9,1,0,0,0,0,0,0,0
1692220855.797,76855.7973,3,0,309,309,102.98,2035,2066,10.36,11.03,988.64,31.01,260.71,15.42,31.43,3.00,311.21,44.68,610.99,1036.04,26.66,11.50,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,53,34,42,34,40,43,12,2,1,0,0,0,0,0,0
1692220856.797,76856.7971,3,0,284,284,93.53,2035,2063,9.42,11.21,988.63,31.03,260.71,17.11,32.60,3.04,306.81,44.70,609.67,1041.32,26.64,11.26,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,48,41,24,29,37,38,14,3,0,0,0,0,0,0,0
1692220857.798,76857.7975,3,0,304,304,101.32,2034,2064,9.89,11.09,988.60,31.05,260.71,16.96,31.41,3.00,306.37,44.68,610.99,1040.44,26.58,11.13,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,45,45,41,28,43,38,15,1,0,0,0,0,1,0,0
1692220858.797,76858.7972,3,0,271,271,90.49,2034,2064,9.90,11.25,988.62,31.05,260.71,17.58,34.23,2.99,310.33,44.68,610.99,1040.88,26.64,11.28,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,34,44,44,41,27,33,29,16,2,1,0,0,0,0,0,0
1692220859.797,76859.7974,3,0,298,298,99.78,2036,2066,10.18,11.17,988.66,31.04,260.71,16.82,31.98,2.99,305.05,44.66,611.87,1040.00,26.64,11.01,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,54,37,36,43,31,49,39,6,2,0,1,0,0,0,0,0
1692220860.797,76860.7973,3,0,273,273,90.32,2035,2064,9.51,11.15,988.64,31.06,260.71,16.26,31.64,3.02,310.33,44.66,610.55,1039.56,26.69,11.23,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,33,31,39,34,48,25,10,2,3,1,0,0,0,0,0
1692220861.798,76861.7976,3,0,280,280,94.01,2034,2063,9.74,10.97,988.59,31.07,260.71,16.41,32.53,2.98,311.65,44.68,610.99,1040.44,26.69,10.98,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,40,35,34,30,35,46,15,2,1,0,0,0,0,0,0
1692220862.797,76862.7974,3,0,303,303,99.52,2035,2063,9.41,11.06,988.65,31.08,260.71,16.48,33.03,3.04,309.89,44.66,610.11,1040.88,26.28,11.13,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,55,43,38,48,29,42,35,10,2,1,0,0,0,0,0,0
1692220863.797,76863.7971,3,0,283,283,92.86,2035,2063,9.44,11.06,988.63,31.09,260.71,15.49,31.26,3.05,310.33,44.66,610.55,1039.56,26.61,10.95,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,33,32,39,37,46,35,10,3,1,0,0,0,0,0,0
1692220864.798,76864.7976,3,0,270,270,90.24,2033,2062,9.76,11.10,988.62,31.10,260.71,17.16,33.94,2.99,310.33,44.53,610.99,1040.44,26.69,10.94,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,34,39,35,30,30,28,20,5,1,0,0,0,0,0,0
1692220865.797,76865.7973,3,0,288,288,96.43,2034,2063,9.58,11.09,988.67,31.11,260.71,17.22,32.50,2.99,310.77,44.62,610.11,1038.68,26.77,11.09,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,38,32,45,34,39,37,16,2,0,0,1,0,0,0,0
1692220866.797,76866.7974,3,0,313,313,104.61,2033,2063,10.00,11.48,988.58,31.13,260.71,15.72,32.27,2.99,304.62,44.71,610.55,1040.44,26.61,11.03,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,54,54,40,34,39,45,35,11,0,1,0,0,0,0,0,0
1692220867.797,76867.7971,3,0,265,265,89.56,2034,2061,8.99,11.13,988.60,31.14,260.71,16.91,31.86,2.96,313.41,44.70,611.43,1040.44,26.69,11.03,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,43,46,31,34,31,37,30,10,2,1,0,0,0,0,0,0
1692220868.797,76868.7974,3,0,291,291,95.84,2033,2062,9.73,11.28,988.64,31.15,260.71,16.17,31.64,3.04,313.85,44.68,610.55,1033.41,26.61,10.91,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,41,43,39,30,37,37,12,5,0,0,0,0,0,0,0
1692220869.797,76869.7971,3,0,281,281,93.14,2035,2062,8.90,10.94,988.70,31.15,260.71,17.10,31.72,3.02,312.09,44.70,610.99,1041.32,26.69,11.10,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,54,40,34,27,34,37,11,3,0,0,0,0,0,0,0
1692220870.798,76870.7975,3,0,309,309,102.70,2034,2062,9.49,10.95,988.60,31.15,260.71,15.86,31.68,3.01,310.33,44.66,610.99,1040.44,26.69,10.96,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,61,47,46,33,31,44,32,9,3,3,0,0,0,0,0,0
1692220871.797,76871.7974,3,0,240,240,78.68,2033,2063,9.88,11.10,988.63,31.15,260.71,16.51,31.82,3.05,310.77,44.57,610.99,1041.32,26.72,11.24,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,39,27,31,37,22,38,28,16,2,0,0,0,0,0,0,0
1692220872.797,76872.7973,3,0,301,301,100.69,2032,2060,9.50,11.06,988.64,31.15,260.71,16.51,33.04,2.99,308.57,44.64,610.11,1040.44,26.72,11.19,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,49,49,30,33,33,39,13,3,3,1,0,0,0,0,0
1692220873.798,76873.7975,3,0,270,270,87.72,2035,2065,10.25,10.94,988.65,31.16,260.71,15.61,32.15,3.08,311.21,44.70,610.55,1040.00,26.72,11.25,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,55,33,35,34,28,46,27,10,1,1,0,0,0,0,0,0
1692220874.797,76874.7973,3,0,255,255,84.75,2035,2066,10.34,11.21,988.68,31.16,260.71,16.06,31.48,3.01,309.45,44.68,610.11,1040.44,26.72,11.47,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,38,40,25,27,33,24,14,3,2,0,0,0,0,0,0
1692220875.797,76875.7973,3,0,321,321,107.48,2034,2063,9.97,11.07,988.61,31.16,260.71,16.53,31.85,2.99,311.65,44.62,610.11,1040.44,26.75,11.52,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,57,55,44,24,44,26,15,2,1,0,0,0,0,0,0
1692220876.797,76876.7973,3,0,304,304,100.12,2036,2063,9.11,11.29,988.63,31.16,260.71,16.53,31.05,3.04,311.21,44.53,611.87,1040.00,26.72,11.53,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,56,47,39,36,30,47,32,13,4,0,0,0,0,0,0,0
1692220877.797,76877.7972,3,0,289,289,94.66,2033,2061,9.22,11.02,988.64,31.16,260.71,16.89,32.51,3.05,308.57,44.70,607.91,1040.88,26.69,11.79,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,48,27,31,36,42,34,16,3,1,0,0,0,0,0,0
1692220878.797,76878.7974,3,0,285,285,94.20,2035,2062,9.05,10.97,988.62,31.17,260.71,18.16,32.81,3.03,307.69,44.70,610.99,1041.32,26.69,11.64,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,35,46,43,41,33,41,35,8,2,0,1,0,0,0,0,0
1692220879.797,76879.7971,3,0,278,278,92.48,2035,2062,9.07,11.18,988.63,31.19,260.71,16.45,33.00,3.01,308.57,44.71,610.11,1041.32,26.72,11.91,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,34,33,38,41,31,45,44,10,2,0,0,0,0,0,0,0
1692220880.797,76880.7972,3,0,282,282,93.47,2035,2064,9.71,11.24,988.63,31.22,260.71,15.35,32.97,3.02,309.89,44.64,610.99,1042.20,26.77,11.78,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,36,47,45,31,43,23,12,1,0,0,0,0,0,0,0
1692220881.798,76881.7976,3,0,303,303,101.55,2034,2063,9.41,11.25,988.66,31.24,260.71,15.40,32.11,2.98,310.33,44.68,610.55,1040.88,26.53,11.92,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,55,36,43,39,39,37,33,16,5,0,0,0,0,0,0,0
1692220882.797,76882.7971,3,0,288,288,93.66,2035,2064,9.73,11.10,988.63,31.26,260.72,16.35,31.94,3.08,308.57,44.70,610.99,1041.32,26.72,12.16,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,54,40,52,37,34,38,21,7,3,1,1,0,0,0,0,0
1692220883.797,76883.7974,3,0,279,279,92.31,2033,2064,10.25,11.21,988.60,31.26,260.72,16.40,30.90,3.02,309.45,44.70,612.31,1040.44,26.72,12.02,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,34,43,39,36,39,45,30,12,0,1,0,0,0,0,0,0
1692220884.797,76884.7975,3,0,280,280,92.98,2033,2063,9.99,11.22,988.60,31.27,260.72,16.26,34.15,3.01,309.01,44.68,610.11,1033.85,26.75,12.14,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,48,29,33,26,42,35,16,3,0,0,0,0,0,0,0
1692220885.797,76885.7971,3,0,294,294,98.17,2033,2062,9.53,11.35,988.66,31.28,260.72,16.42,32.81,2.99,309.89,44.64,610.55,1040.88,26.75,12.18,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,45,40,34,29,54,30,13,2,0,0,0,0,0,0,0
1692220886.797,76886.7973,3,0,324,324,107.49,2035,2062,9.28,11.70,988.70,31.29,260.72,17.40,31.85,3.01,309.01,44.71,610.11,1040.88,26.75,12.09,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,47,43,45,36,39,45,15,4,0,1,0,1,0,0,0
1692220887.797,76887.7971,3,0,274,274,89.99,2034,2065,10.33,11.15,988.71,31.30,260.72,16.37,33.24,3.04,309.89,44.68,610.11,1040.88,26.58,12.15,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,44,35,37,34,31,34,11,4,0,0,0,0,0,0,0
1692220888.797,76888.7975,3,0,312,312,104.56,2033,2062,9.38,11.01,988.60,31.32,260.72,14.93,29.56,2.98,309.01,44.73,610.11,1040.44,26.64,12.11,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,45,59,29,35,44,40,5,6,0,0,0,0,0,0,0
1692220889.797,76889.7974,3,0,285,285,94.64,2033,2061,9.17,11.14,988.61,31.34,260.72,16.11,32.33,3.01,313.41,44.71,610.55,1041.32,26.72,12.20,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,43,31,45,34,30,53,34,12,1,2,0,0,0,0,0,0
